2019-04-01 12:36:51,919 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: ndms_system:kndcs:1.0.0 @ D:\Demo\GitServer\ndms_app\kndcs\pom.xml.
2019-04-11 15:36:35,558 [Worker-115] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 15:36:35,564 [Worker-115] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 15:36:35,564 [Worker-115] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 15:57:09,428 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 15:57:09,429 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 15:57:09,438 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 15:57:09,439 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 15:57:09,439 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 15:57:09,448 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 15:57:09,448 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 15:57:09,449 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 15:57:09,449 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 15:57:51,623 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 15:57:51,665 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 15:57:57,886 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 15:57:57,906 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 15:57:57,930 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 15:58:01,499 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 15:58:01,510 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 15:58:01,517 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 15:58:01,517 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 16:53:58,403 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 16:53:58,403 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 16:53:58,416 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 16:53:58,416 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 16:53:58,416 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 16:53:58,429 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 16:53:58,430 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 16:53:58,431 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 16:53:58,431 [Worker-190] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 16:54:40,588 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 16:54:40,589 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 16:54:40,589 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 16:54:40,589 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 16:54:40,589 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 16:54:40,589 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 16:54:40,590 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 16:54:40,591 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 16:54:40,591 [Worker-188] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 16:54:41,684 [Worker-189] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-11 16:54:41,685 [Worker-189] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml clean
2019-04-11 16:55:51,100 [Worker-190] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-11 16:55:51,101 [Worker-190] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml install
2019-04-11 17:09:54,791 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 17:09:54,791 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 17:09:54,808 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 17:09:54,809 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 17:09:54,809 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 17:09:54,822 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 17:09:54,822 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 17:09:54,823 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 17:09:54,824 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 17:10:36,978 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 17:10:36,979 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 17:10:36,981 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 17:10:36,981 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 17:10:36,982 [Worker-193] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of kndcs
2019-04-11 17:10:37,091 [Worker-193] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for kndcs
2019-04-11 17:10:37,138 [Worker-193] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT is missing, no dependency information available
2019-04-11 17:10:37,182 [Worker-193] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT: Plugin org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT or one of its dependencies could not be resolved: Could not find artifact org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT
2019-04-11 17:10:37,454 [Worker-193] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT is missing, no dependency information available
2019-04-11 17:10:37,466 [Worker-193] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT: Plugin org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT or one of its dependencies could not be resolved: Could not find artifact org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT
2019-04-11 17:10:37,539 [Worker-193] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 18:03:58,945 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 18:03:59,069 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 18:04:08,375 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 18:04:08,422 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 18:04:08,482 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 18:04:13,510 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 18:04:13,523 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 18:04:13,531 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 18:04:13,531 [Worker-233] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-12 12:15:06,131 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-beans:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,200 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-context:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,233 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-core:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,261 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-web:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,288 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-webmvc:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,321 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-tx:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,346 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-jdbc:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:06,371 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-beanutils:jar:1.9.1 is missing, no dependency information available
2019-04-12 12:15:06,394 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-collections:jar:3.2.1 is missing, no dependency information available
2019-04-12 12:15:06,419 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-httpclient:jar:3.1 is missing, no dependency information available
2019-04-12 12:15:06,443 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-io:jar:2.4 is missing, no dependency information available
2019-04-12 12:15:06,467 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-lang:jar:2.6 is missing, no dependency information available
2019-04-12 12:15:06,490 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-logging:jar:1.2 is missing, no dependency information available
2019-04-12 12:15:06,515 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-net:jar:3.3 is missing, no dependency information available
2019-04-12 12:15:06,538 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-lang3:jar:3.3.2 is missing, no dependency information available
2019-04-12 12:15:06,582 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:aspectjrt:jar:1.8.6 is missing, no dependency information available
2019-04-12 12:15:06,612 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:bcprov-jdk16:jar:1.46 is missing, no dependency information available
2019-04-12 12:15:06,647 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:gson:jar:2.8.0 is missing, no dependency information available
2019-04-12 12:15:06,688 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:jasypt:jar:1.9.2 is missing, no dependency information available
2019-04-12 12:15:06,714 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:javax_servlet_final:jar:3.0 is missing, no dependency information available
2019-04-12 12:15:06,741 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:jsch:jar:0.1.53 is missing, no dependency information available
2019-04-12 12:15:06,767 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:json-simple:jar:1.1 is missing, no dependency information available
2019-04-12 12:15:06,792 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-core:jar:2.9.1 is missing, no dependency information available
2019-04-12 12:15:06,816 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-api:jar:2.9.1 is missing, no dependency information available
2019-04-12 12:15:06,843 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-slf4j-impl:jar:2.9.1 is missing, no dependency information available
2019-04-12 12:15:06,870 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:oracle:jar:11 is missing, no dependency information available
2019-04-12 12:15:06,900 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:junit:jar:4.12 is missing, no dependency information available
2019-04-12 12:15:06,924 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:hamcrest-core:jar:1.3 is missing, no dependency information available
2019-04-12 12:15:06,945 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:mybatis:jar:3.2.1 is missing, no dependency information available
2019-04-12 12:15:06,968 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:mybatis-spring:jar:1.3.1 is missing, no dependency information available
2019-04-12 12:15:06,997 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:httpclient:jar:4.5.3 is missing, no dependency information available
2019-04-12 12:15:07,027 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:httpcore:jar:4.5.3 is missing, no dependency information available
2019-04-12 12:15:07,100 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:hibernate-validator:jar:5.1.3 is missing, no dependency information available
2019-04-12 12:15:07,121 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:validation-api:jar:1.1.0.Final is missing, no dependency information available
2019-04-12 12:15:07,165 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-aop:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,188 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-context-support:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,210 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-expression:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,233 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-oxm:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,256 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-websocket:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,280 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-messaging:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,301 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-jms:jar:4.2.3 is missing, no dependency information available
2019-04-12 12:15:07,324 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-core:jar:4.1.1 is missing, no dependency information available
2019-04-12 12:15:07,351 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-messaging:jar:4.1.1 is missing, no dependency information available
2019-04-12 12:15:07,376 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-web:jar:4.1.1 is missing, no dependency information available
2019-04-12 12:15:07,405 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-config:jar:4.1.1 is missing, no dependency information available
2019-04-12 12:15:07,432 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-taglibs:jar:4.1.1 is missing, no dependency information available
